unnamed:_0,filing_date,trade_date,ticker,insider_name,insider_title,trade_type,price,qty,owned,δown%,value,trade_price,trade_value,delta_own_pct,trade_date_ddmmyyyy,filing_date_ddmmyyyy,calc_value,value_abs_diff
D,2018-01-17 17:12:20,2018-01-16,JPM,Erdoes Mary E.,CEO Asset Management,S+OE,$112.25,-65101.0,391979.0,-0.14,"-$7,307,438",112.25,-7307438.0,-0.0014000000000000002,16/01/2018,17/01/2018,-7307587.25,149.25
D,2018-01-17 17:10:12,2018-01-13,JPM,Bacon Ashley,Chief Risk Officer,F,$111.85,-32120.0,74547.0,-0.3,"-$3,592,461",111.85,-3592461.0,-0.003,13/01/2018,17/01/2018,-3592622.0,161.0
D,2018-01-17 17:10:12,2018-01-16,JPM,Bacon Ashley,Chief Risk Officer,S+OE,$112.22,-16434.0,74547.0,-0.18,"-$1,844,230",112.22,-1844230.0,-0.0018,16/01/2018,17/01/2018,-1844223.48,6.5200000000186265
D,2018-01-17 17:08:05,2018-01-13,JPM,Friedman Stacey,GC,F,$111.85,-9910.0,3448.0,-0.74,"-$1,108,384",111.85,-1108384.0,-0.0074,13/01/2018,17/01/2018,-1108433.5,49.5
DM,2018-01-17 17:08:05,2018-01-16,JPM,Friedman Stacey,GC,S+OE,$112.33,-17729.0,3448.0,-0.84,"-$1,991,492",112.33,-1991492.0,-0.0084,16/01/2018,17/01/2018,-1991498.57,6.570000000065193
,2018-01-03 16:17:39,2017-12-31,JPM,Weldon William C,Dir,A,$106.94,432.0,92927.0,0,"+$46,250",106.94,46250.0,0.0,31/12/2017,03/01/2018,46198.08,51.919999999998254
,2018-01-03 16:17:35,2017-12-31,JPM,Raymond Lee R,Dir,A,$106.94,468.0,231508.0,0,"+$50,000",106.94,50000.0,0.0,31/12/2017,03/01/2018,50047.92,47.919999999998254
,2018-01-03 16:17:32,2017-12-31,JPM,Neal Michael A,Dir,A,$106.94,304.0,30836.0,0.01,"+$32,500",106.94,32500.0,0.0001,31/12/2017,03/01/2018,32509.76,9.7599999999984
,2018-01-03 16:17:28,2017-12-31,JPM,Jackson Laban,Dir,A,$106.94,468.0,178886.0,0,"+$50,000",106.94,50000.0,0.0,31/12/2017,03/01/2018,50047.92,47.919999999998254
,2018-01-03 16:17:23,2017-12-31,JPM,Flynn Timothy Patrick,Dir,A,$106.94,374.0,40842.0,0.01,"+$40,000",106.94,40000.0,0.0001,31/12/2017,03/01/2018,39995.56,4.440000000002328
,2018-01-03 16:17:19,2017-12-31,JPM,Crown James S,Dir,A,$106.94,304.0,12437448.0,0,"+$32,500",106.94,32500.0,0.0,31/12/2017,03/01/2018,32509.76,9.7599999999984
,2018-01-03 16:17:16,2017-12-31,JPM,Burke Stephen B,Dir,A,$106.94,269.0,132940.0,0,"+$28,750",106.94,28750.0,0.0,31/12/2017,03/01/2018,28766.86,16.860000000000582
,2018-01-03 16:17:10,2017-12-31,JPM,Bowles Crandall Close,Dir,A,$106.94,409.0,89831.0,0,"+$43,750",106.94,43750.0,0.0,31/12/2017,03/01/2018,43738.46,11.540000000000873
D,2017-11-13 16:16:55,2017-11-10,JPM,Erdoes Mary E.,CEO Asset Management,F,$97.92,-207277.0,395366.0,-0.34,"-$20,296,564",97.92,-20296564.0,-0.0034000000000000002,10/11/2017,13/11/2017,-20296563.84,0.1600000001490116
D,2017-11-13 06:03:42,2017-11-09,JPM,Bacon Ashley,Chief Risk Officer,F,$97.51,-17621.0,54763.0,-0.24,"-$1,718,268",97.51,-1718268.0,-0.0024,09/11/2017,13/11/2017,-1718223.7100000002,44.28999999980442
D,2017-10-26 17:15:33,2017-10-25,JPM,Beer Lori A,CIO,F,$100.82,-6217.0,10437.0,-0.37,"-$626,798",100.82,-626798.0,-0.0037,25/10/2017,26/10/2017,-626797.94,0.060000000055879354
D,2017-10-26 17:09:23,2017-10-24,JPM,Petno Douglas B,CEO Commercial Banking,F,$100.48,-91486.0,264506.0,-0.26,"-$9,192,056",100.48,-9192056.0,-0.0026,24/10/2017,26/10/2017,-9192513.280000001,457.2800000011921
D,2017-10-26 17:09:18,2017-10-25,JPM,Giles Nicole,Corporate Controller,F,$100.82,-993.0,4646.0,-0.18,"-$100,114",100.82,-100114.0,-0.0018,25/10/2017,26/10/2017,-100114.26,0.2599999999947613
D,2017-10-26 17:09:14,2017-10-25,JPM,Friedman Stacey,GC,F,$100.82,-2653.0,10527.0,-0.2,"-$267,475",100.82,-267475.0,-0.002,25/10/2017,26/10/2017,-267475.45999999996,0.4599999999627471
D,2017-10-26 17:09:14,2017-10-26,JPM,Friedman Stacey,GC,S+OE,$101.96,-2099.0,10527.0,-0.17,"-$214,019",101.96,-214019.0,-0.0017000000000000001,26/10/2017,26/10/2017,-214014.03999999998,4.960000000020955
D,2017-10-13 17:12:09,2017-10-13,JPM,Dimon James,"COB, CEO",F,$95.84,-1483634.0,7380430.0,-0.17,"-$142,184,064",95.84,-142184064.0,-0.0017000000000000001,13/10/2017,13/10/2017,-142191482.56,7418.560000002384
,2017-10-03 16:15:59,2017-09-30,JPM,Weldon William C,Dir,A,$95.51,537.0,91970.0,0.01,"+$51,250",95.51,51250.0,0.0001,30/09/2017,03/10/2017,51288.87,38.87000000000262
,2017-10-03 16:15:55,2017-09-30,JPM,Raymond Lee R,Dir,A,$95.51,471.0,229724.0,0,"+$45,000",95.51,45000.0,0.0,30/09/2017,03/10/2017,44985.21,14.790000000000873
,2017-10-03 16:15:51,2017-09-30,JPM,Neal Michael A,Dir,A,$95.51,340.0,30409.0,0.01,"+$32,500",95.51,32500.0,0.0001,30/09/2017,03/10/2017,32473.4,26.599999999998545
,2017-10-03 16:15:47,2017-09-30,JPM,Jackson Laban,Dir,A,$95.51,524.0,177541.0,0,"+$50,000",95.51,50000.0,0.0,30/09/2017,03/10/2017,50047.240000000005,47.24000000000524
,2017-10-03 16:15:44,2017-09-30,JPM,Flynn Timothy Patrick,Dir,A,$95.51,366.0,40293.0,0.01,"+$35,000",95.51,35000.0,0.0001,30/09/2017,03/10/2017,34956.66,43.33999999999651
,2017-10-03 16:15:39,2017-09-30,JPM,Crown James S,Dir,A,$95.51,340.0,12805806.0,0,"+$32,500",95.51,32500.0,0.0,30/09/2017,03/10/2017,32473.4,26.599999999998545
,2017-10-03 16:15:35,2017-09-30,JPM,Burke Stephen B,Dir,A,$95.51,301.0,132093.0,0,"+$28,750",95.51,28750.0,0.0,30/09/2017,03/10/2017,28748.510000000002,1.4899999999979627
,2017-10-03 16:15:31,2017-09-30,JPM,Bowles Crandall Close,Dir,A,$95.51,458.0,88944.0,0.01,"+$43,750",95.51,43750.0,0.0001,30/09/2017,03/10/2017,43743.58,6.419999999998254
,2017-08-21 17:13:00,2017-08-21,JPM,Friedman Stacey,GC,S,$90.55,-9968.0,10527.0,-0.49,"-$902,608",90.55,-902608.0,-0.0049,21/08/2017,21/08/2017,-902602.4,5.599999999976717
,2017-07-18 16:07:30,2017-07-18,JPM,Giles Nicole,Corporate Controller,S,$91.29,-1000.0,3783.0,-0.21,"-$91,292",91.29,-91292.0,-0.0021,18/07/2017,18/07/2017,-91290.0,2.0
,2017-07-17 16:40:39,2017-07-17,JPM,Lake Marianne,CFO,S,$91.58,-17596.0,44711.0,-0.28,"-$1,611,412",91.58,-1611412.0,-0.0028000000000000004,17/07/2017,17/07/2017,-1611441.68,29.679999999934807
,2017-07-05 17:47:04,2017-06-30,JPM,Weldon William C,Dir,A,$91.40,506.0,90953.0,0.01,"+$46,250",91.4,46250.0,0.0001,30/06/2017,05/07/2017,46248.4,1.5999999999985448
,2017-07-05 17:47:00,2017-06-30,JPM,Raymond Lee R,Dir,A,$91.40,492.0,228042.0,0,"+$45,000",91.4,45000.0,0.0,30/06/2017,05/07/2017,44968.8,31.19999999999709
,2017-07-05 17:46:53,2017-06-30,JPM,Neal Michael A,Dir,A,$91.40,356.0,29957.0,0.01,"+$32,500",91.4,32500.0,0.0001,30/06/2017,05/07/2017,32538.4,38.400000000001455
,2017-07-05 17:46:48,2017-06-30,JPM,Jackson Laban,Dir,A,$91.40,492.0,176209.0,0,"+$45,000",91.4,45000.0,0.0,30/06/2017,05/07/2017,44968.8,31.19999999999709
,2017-07-05 17:46:44,2017-06-30,JPM,Flynn Timothy Patrick,Dir,A,$91.40,383.0,39767.0,0.01,"+$35,000",91.4,35000.0,0.0001,30/06/2017,05/07/2017,35006.200000000004,6.200000000004366
,2017-07-05 17:46:41,2017-06-30,JPM,Crown James S,Dir,A,$91.40,356.0,12804367.0,0,"+$32,500",91.4,32500.0,0.0,30/06/2017,05/07/2017,32538.4,38.400000000001455
,2017-07-05 17:46:36,2017-06-30,JPM,Burke Stephen B,Dir,A,$91.40,315.0,131261.0,0,"+$28,750",91.4,28750.0,0.0,30/06/2017,05/07/2017,28791.0,41.0
,2017-07-05 17:46:32,2017-06-30,JPM,Bowles Crandall Close,Dir,A,$91.40,451.0,88048.0,0.01,"+$41,250",91.4,41250.0,0.0001,30/06/2017,05/07/2017,41221.4,28.599999999998545
,2017-05-23 17:51:53,2017-05-23,JPM,Dimon James,"COB, CEO",G,$0.00,100980.0,6864043.0,-0.01,+$0,0.0,0.0,-0.0001,23/05/2017,23/05/2017,0.0,0.0
,2017-05-12 16:11:25,2017-05-11,JPM,Bacon Ashley,Chief Risk Officer,S,$87.21,-6514.0,47384.0,-0.12,"-$568,100",87.21,-568100.0,-0.0012,11/05/2017,12/05/2017,-568085.94,14.06000000005588
D,2017-05-08 16:24:13,2017-05-05,JPM,Lake Marianne,CFO,F,$86.88,-49896.0,62307.0,-0.44,"-$4,334,964",86.88,-4334964.0,-0.0044,05/05/2017,08/05/2017,-4334964.4799999995,0.47999999951571226
,2017-04-20 16:40:53,2017-04-19,JPM,Crown James S,Dir,P,$85.48,11500.0,12803865.0,0,"+$982,991",85.48,982991.0,0.0,19/04/2017,20/04/2017,983020.0,29.0
,2017-04-18 16:15:07,2017-04-17,JPM,Zames Matthew E,COO,S,$85.06,-3405.0,329019.0,-0.01,"-$289,616",85.06,-289616.0,-0.0001,17/04/2017,18/04/2017,-289629.3,13.299999999988358
D,2017-04-18 16:15:03,2017-04-17,JPM,Friedman Stacey,GC,S+OE,$85.07,-10792.0,20495.0,-0.34,"-$918,084",85.07,-918084.0,-0.0034000000000000002,17/04/2017,18/04/2017,-918075.44,8.56000000005588
D,2017-04-18 16:15:03,2017-04-17,JPM,Friedman Stacey,GC,F,$85.23,-72057.0,20495.0,-0.78,"-$6,141,058",85.23,-6141058.0,-0.0078000000000000005,17/04/2017,18/04/2017,-6141418.11,360.1100000003353
,2017-04-04 17:03:43,2017-03-31,JPM,Raymond Lee R,Dir,A,$87.84,541.0,226252.0,0,"+$47,500",87.84,47500.0,0.0,31/03/2017,04/04/2017,47521.44,21.44000000000233
,2017-04-04 16:08:21,2017-03-31,JPM,Weldon William C,Dir,A,$87.84,555.0,89934.0,0.01,"+$48,750",87.84,48750.0,0.0001,31/03/2017,04/04/2017,48751.200000000004,1.2000000000043656
,2017-04-04 16:08:13,2017-03-31,JPM,Neal Michael A,Dir,A,$87.84,370.0,29483.0,0.01,"+$32,500",87.84,32500.0,0.0001,31/03/2017,04/04/2017,32500.800000000003,0.8000000000029104
,2017-04-04 16:08:10,2017-03-31,JPM,Jackson Laban,Dir,A,$87.84,602.0,174461.0,0,"+$52,917",87.84,52917.0,0.0,31/03/2017,04/04/2017,52879.68,37.31999999999971
,2017-04-04 16:08:06,2017-03-31,JPM,Flynn Timothy Patrick,Dir,A,$87.84,398.0,39215.0,0.01,"+$35,000",87.84,35000.0,0.0001,31/03/2017,04/04/2017,34960.32,39.68000000000029
,2017-04-04 16:08:02,2017-03-31,JPM,Crown James S,Dir,A,$87.84,432.0,12791391.0,0,"+$37,917",87.84,37917.0,0.0,31/03/2017,04/04/2017,37946.880000000005,29.880000000004657
,2017-04-04 16:07:58,2017-03-31,JPM,Burke Stephen B,Dir,A,$87.84,327.0,130379.0,0,"+$28,750",87.84,28750.0,0.0,31/03/2017,04/04/2017,28723.68,26.31999999999971
,2017-04-04 16:07:54,2017-03-31,JPM,Bowles Crandall Close,Dir,A,$87.84,498.0,87129.0,0.01,"+$43,750",87.84,43750.0,0.0001,31/03/2017,04/04/2017,43744.32,5.680000000000291
,2017-02-15 17:33:12,2017-02-14,JPM,Petno Douglas B,CEO Commercial Banking,G,$0.00,-1125.0,222876.0,-0.01,-$0,0.0,-0.0,-0.0001,14/02/2017,15/02/2017,-0.0,0.0
,2017-02-15 17:33:08,2017-02-15,JPM,Zames Matthew E,COO,G,$0.00,-1243.0,332424.0,0,-$0,0.0,-0.0,0.0,15/02/2017,15/02/2017,-0.0,0.0
,2017-01-30 16:13:22,2017-01-26,JPM,Dimon James,"COB, CEO",G,$0.00,701454.0,6863997.0,-0.09,+$0,0.0,0.0,-0.0009,26/01/2017,30/01/2017,0.0,0.0
D,2017-01-30 16:13:17,2017-01-26,JPM,Zames Matthew E,COO,F,$86.45,-28049.0,333667.0,-0.08,"-$2,424,836",86.45,-2424836.0,-0.0008,26/01/2017,30/01/2017,-2424836.0500000003,0.05000000027939677
D,2017-01-27 12:17:28,2017-01-25,JPM,Donnelly John L,Dir HR,F,$85.67,-20871.0,129481.0,-0.14,"-$1,788,019",85.67,-1788019.0,-0.0014000000000000002,25/01/2017,27/01/2017,-1788018.57,0.4299999999348074
D,2017-01-23 16:12:50,2017-01-19,JPM,Jackson Laban,Dir,F,$83.90,-1105.0,173825.0,-0.01,"-$92,704",83.9,-92704.0,-0.0001,19/01/2017,23/01/2017,-92709.5,5.5
,2017-01-19 16:59:16,2017-01-17,JPM,Weldon William C,Dir,A,$84.25,2967.0,89379.0,0.03,"+$250,000",84.25,250000.0,0.0003,17/01/2017,19/01/2017,249969.75,30.25
,2017-01-19 16:59:12,2017-01-17,JPM,Raymond Lee R,Dir,A,$84.25,2967.0,225711.0,0.01,"+$250,000",84.25,250000.0,0.0001,17/01/2017,19/01/2017,249969.75,30.25
,2017-01-19 16:59:08,2017-01-17,JPM,Neal Michael A,Dir,A,$84.25,2967.0,29113.0,0.11,"+$250,000",84.25,250000.0,0.0011,17/01/2017,19/01/2017,249969.75,30.25
,2017-01-19 16:59:05,2017-01-17,JPM,Jackson Laban,Dir,A,$84.25,2967.0,172825.0,0.02,"+$250,000",84.25,250000.0,0.0002,17/01/2017,19/01/2017,249969.75,30.25
,2017-01-19 16:59:01,2017-01-17,JPM,Flynn Timothy Patrick,Dir,A,$84.25,2967.0,38817.0,0.08,"+$250,000",84.25,250000.0,0.0008,17/01/2017,19/01/2017,249969.75,30.25
,2017-01-19 16:58:58,2017-01-17,JPM,Combs Todd A.,Dir,A,$84.25,2967.0,2983.0,>999%,"+$250,000",84.25,250000.0,,17/01/2017,19/01/2017,249969.75,30.25
,2017-01-19 16:58:54,2017-01-17,JPM,Burke Stephen B,Dir,A,$84.25,2967.0,130051.0,0.02,"+$250,000",84.25,250000.0,0.0002,17/01/2017,19/01/2017,249969.75,30.25
,2017-01-19 16:58:50,2017-01-17,JPM,Bowles Crandall Close,Dir,A,$84.25,2967.0,86631.0,0.04,"+$250,000",84.25,250000.0,0.0004,17/01/2017,19/01/2017,249969.75,30.25
,2017-01-19 16:58:46,2017-01-17,JPM,Bell James A,Dir,A,$84.25,2967.0,25167.0,0.13,"+$250,000",84.25,250000.0,0.0013,17/01/2017,19/01/2017,249969.75,30.25
,2017-01-19 16:58:43,2017-01-17,JPM,Bammann Linda,Dir,A,$84.25,2967.0,81468.0,0.04,"+$250,000",84.25,250000.0,0.0004,17/01/2017,19/01/2017,249969.75,30.25
D,2017-01-19 16:58:13,2017-01-18,JPM,Smith Gordon,EVP,S+OE,$83.67,-65865.0,294836.0,-0.18,"-$5,510,997",83.67,-5510997.0,-0.0018,18/01/2017,19/01/2017,-5510924.55,72.45000000018626
D,2017-01-19 16:58:10,2017-01-18,JPM,Petno Douglas B,CEO Commercial Banking,S+OE,$83.67,-21532.0,224001.0,-0.09,"-$1,801,649",83.67,-1801649.0,-0.0009,18/01/2017,19/01/2017,-1801582.44,66.56000000005588
D,2017-01-19 16:58:06,2017-01-18,JPM,Lake Marianne,CFO,S+OE,$83.68,-13072.0,44711.0,-0.23,"-$1,093,822",83.68,-1093822.0,-0.0023,18/01/2017,19/01/2017,-1093864.9600000002,42.96000000019558
,2017-01-19 16:58:02,2017-01-17,JPM,Crown James S,Dir,A,$84.25,2967.0,12790814.0,0,"+$250,000",84.25,250000.0,0.0,17/01/2017,19/01/2017,249969.75,30.25
D,2017-01-18 16:04:18,2017-01-13,JPM,Smith Gordon,EVP,F,$87.14,-73637.0,360701.0,-0.17,"-$6,416,360",87.14,-6416360.0,-0.0017000000000000001,13/01/2017,18/01/2017,-6416728.18,368.179999999702
D,2017-01-18 16:04:14,2017-01-13,JPM,Lake Marianne,CFO,F,$87.14,-48607.0,57783.0,-0.46,"-$4,235,371",87.14,-4235371.0,-0.0046,13/01/2017,18/01/2017,-4235613.98,242.98000000044703
D,2017-01-18 16:04:10,2017-01-13,JPM,Friedman Stacey,GC,F,$87.14,-9962.0,10792.0,-0.48,"-$868,039",87.14,-868039.0,-0.0048,13/01/2017,18/01/2017,-868088.68,49.68000000005122
D,2017-01-18 16:04:07,2017-01-13,JPM,Dimon James,"COB, CEO",F,$87.14,-142988.0,6863997.0,-0.02,"-$12,459,259",87.14,-12459259.0,-0.0002,13/01/2017,18/01/2017,-12459974.32,715.320000000298
D,2017-01-18 16:04:03,2017-01-13,JPM,O'Donovan Mark,Corporate Controller,F,$87.14,-6230.0,8904.0,-0.41,"-$542,851",87.14,-542851.0,-0.0040999999999999995,13/01/2017,18/01/2017,-542882.2,31.199999999953434
D,2017-01-18 16:04:00,2017-01-13,JPM,Petno Douglas B,CEO Commercial Banking,F,$87.14,-41513.0,245533.0,-0.14,"-$3,617,235",87.14,-3617235.0,-0.0014000000000000002,13/01/2017,18/01/2017,-3617442.82,207.81999999983236
D,2017-01-18 16:04:00,2017-01-17,JPM,Petno Douglas B,CEO Commercial Banking,S+OE,$84.16,-6728.0,245533.0,-0.03,"-$566,195",84.16,-566195.0,-0.0003,17/01/2017,18/01/2017,-566228.48,33.47999999998137
DM,2017-01-18 16:03:56,2017-01-13,JPM,Pinto Daniel E,MD,F,$85.07,-211694.0,368991.0,-0.36,"-$18,008,556",85.07,-18008556.0,-0.0036,13/01/2017,18/01/2017,-18008808.58,252.57999999821186
D,2017-01-18 16:03:56,2017-01-17,JPM,Pinto Daniel E,MD,S+OE,$84.15,-40433.0,368991.0,-0.1,"-$3,402,506",84.15,-3402506.0,-0.001,17/01/2017,18/01/2017,-3402436.95,69.04999999981374
D,2017-01-18 16:03:53,2017-01-13,JPM,Erdoes Mary E.,CEO Asset Management,F,$87.14,-86786.0,326878.0,-0.21,"-$7,562,098",87.14,-7562098.0,-0.0021,13/01/2017,18/01/2017,-7562532.04,434.04000000003725
D,2017-01-18 16:03:53,2017-01-17,JPM,Erdoes Mary E.,CEO Asset Management,S+OE,$84.15,-35799.0,326878.0,-0.1,"-$3,012,593",84.15,-3012593.0,-0.001,17/01/2017,18/01/2017,-3012485.85,107.14999999990687
D,2017-01-18 16:03:49,2017-01-13,JPM,Donnelly John L,Dir HR,F,$87.14,-20481.0,123018.0,-0.14,"-$1,784,612",87.14,-1784612.0,-0.0014000000000000002,13/01/2017,18/01/2017,-1784714.34,102.34000000008382
D,2017-01-18 16:03:49,2017-01-17,JPM,Donnelly John L,Dir HR,S+OE,$84.16,-6444.0,123018.0,-0.05,"-$542,314",84.16,-542314.0,-0.0005,17/01/2017,18/01/2017,-542327.0399999999,13.039999999920838
D,2017-01-18 16:03:45,2017-01-13,JPM,Bacon Ashley,Chief Risk Officer,F,$87.14,-38367.0,53898.0,-0.42,"-$3,343,109",87.14,-3343109.0,-0.0042,13/01/2017,18/01/2017,-3343300.38,191.37999999988824
D,2017-01-18 16:03:45,2017-01-17,JPM,Bacon Ashley,Chief Risk Officer,S+OE,$84.15,-12986.0,53898.0,-0.19,"-$1,092,769",84.15,-1092769.0,-0.0019,17/01/2017,18/01/2017,-1092771.9000000001,2.9000000001396984
D,2017-01-18 16:03:41,2017-01-13,JPM,Zames Matthew E,COO,F,$87.14,-87265.0,324372.0,-0.21,"-$7,603,836",87.14,-7603836.0,-0.0021,13/01/2017,18/01/2017,-7604272.1,436.09999999962747
D,2017-01-18 16:03:41,2017-01-17,JPM,Zames Matthew E,COO,S+OE,$84.16,-42083.0,324372.0,-0.11,"-$3,541,581",84.16,-3541581.0,-0.0011,17/01/2017,18/01/2017,-3541705.28,124.27999999979511
,2017-01-04 16:40:45,2016-12-31,JPM,Weldon William C,Dir,A,$86.29,493.0,85939.0,0.01,"+$42,500",86.29,42500.0,0.0001,31/12/2016,04/01/2017,42540.97,40.970000000001164
,2017-01-04 16:40:41,2016-12-31,JPM,Raymond Lee R,Dir,A,$86.29,478.0,221520.0,0,"+$41,250",86.29,41250.0,0.0,31/12/2016,04/01/2017,41246.62,3.3799999999973807
,2017-01-04 16:40:38,2016-12-31,JPM,Neal Michael A,Dir,A,$86.29,304.0,26051.0,0.01,"+$26,250",86.29,26250.0,0.0001,31/12/2016,04/01/2017,26232.160000000003,17.839999999996508
,2017-01-04 16:40:34,2016-12-31,JPM,Jackson Laban,Dir,A,$86.29,550.0,169082.0,0,"+$47,500",86.29,47500.0,0.0,31/12/2016,04/01/2017,47459.5,40.5
,2017-01-04 16:40:30,2016-12-31,JPM,Flynn Timothy Patrick,Dir,A,$86.29,333.0,35706.0,0.01,"+$28,750",86.29,28750.0,0.0001,31/12/2016,04/01/2017,28734.570000000003,15.429999999996653
,2017-01-04 16:40:27,2016-12-31,JPM,Crown James S,Dir,A,$86.29,377.0,12786933.0,0,"+$32,500",86.29,32500.0,0.0,31/12/2016,04/01/2017,32531.33,31.330000000001746
,2017-01-04 16:40:23,2016-12-31,JPM,Burke Stephen B,Dir,A,$86.29,261.0,126557.0,0,"+$22,500",86.29,22500.0,0.0,31/12/2016,04/01/2017,22521.690000000002,21.69000000000233
,2017-01-04 16:40:20,2016-12-31,JPM,Bowles Crandall Close,Dir,A,$86.29,435.0,83235.0,0.01,"+$37,500",86.29,37500.0,0.0001,31/12/2016,04/01/2017,37536.15,36.150000000001455
D,2016-11-14 17:02:50,2016-11-10,JPM,Smith Gordon,EVP,F,$75.74,-159762.0,289188.0,-0.36,"-$12,099,575",75.74,-12099575.0,-0.0036,10/11/2016,14/11/2016,-12100373.879999999,798.8799999989569
D,2016-11-14 16:59:38,2016-11-09,JPM,Petno Douglas B,CEO Commercial Banking,F,$72.74,-61545.0,209331.0,-0.23,"-$4,476,476",72.74,-4476476.0,-0.0023,09/11/2016,14/11/2016,-4476783.3,307.29999999981374
,2016-11-02 16:48:59,2016-10-31,JPM,Jackson Laban,Dir,P,$69.52,40.0,168531.0,0,"+$2,781",69.52,2781.0,0.0,31/10/2016,02/11/2016,2780.7999999999997,0.20000000000027285
D,2016-10-27 12:58:26,2016-10-25,JPM,O'Donovan Mark,Corporate Controller,F,$68.66,-4346.0,0.0,-1,"-$298,375",68.66,-298375.0,-0.01,25/10/2016,27/10/2016,-298396.36,21.35999999998603
D,2016-10-27 12:58:26,2016-10-26,JPM,O'Donovan Mark,Corporate Controller,S+OE,$69.05,-4035.0,0.0,-1,"-$278,621",69.05,-278621.0,-0.01,26/10/2016,27/10/2016,-278616.75,4.25
D,2016-10-27 12:57:22,2016-10-25,JPM,Friedman Stacey,GC,F,$68.66,-2653.0,0.0,-1,"-$182,142",68.66,-182142.0,-0.01,25/10/2016,27/10/2016,-182154.97999999998,12.979999999981374
D,2016-10-27 12:57:22,2016-10-26,JPM,Friedman Stacey,GC,S+OE,$69.03,-2099.0,0.0,-1,"-$144,904",69.03,-144904.0,-0.01,26/10/2016,27/10/2016,-144893.97,10.029999999998836
D,2016-10-24 16:47:06,2016-10-21,JPM,Bacon Ashley,Chief Risk Officer,F,$68.12,-41315.0,23623.0,-0.64,"-$2,814,171",68.12,-2814171.0,-0.0064,21/10/2016,24/10/2016,-2814377.8000000003,206.8000000002794
,2016-10-18 16:12:30,2016-10-17,JPM,Lake Marianne,CFO,S,$67.26,-14083.0,16581.0,-0.46,"-$947,237",67.26,-947237.0,-0.0046,17/10/2016,18/10/2016,-947222.5800000001,14.419999999925494
,2016-10-18 16:12:03,2016-10-17,JPM,Erdoes Mary E.,CEO Asset Management,S,$67.26,-25542.0,291080.0,-0.08,"-$1,717,894",67.26,-1717894.0,-0.0008,17/10/2016,18/10/2016,-1717954.9200000002,60.920000000158325
,2016-10-04 17:30:37,2016-09-30,JPM,Weldon William C,Dir,A,$66.59,713.0,84855.0,0.01,"+$47,500",66.59,47500.0,0.0001,30/09/2016,04/10/2016,47478.670000000006,21.32999999999447
,2016-10-04 17:30:33,2016-09-30,JPM,Raymond Lee R,Dir,A,$66.59,619.0,219502.0,0,"+$41,250",66.59,41250.0,0.0,30/09/2016,04/10/2016,41219.21,30.790000000000873
,2016-10-04 17:30:29,2016-09-30,JPM,Neal Michael A,Dir,A,$66.59,394.0,25629.0,0.02,"+$26,250",66.59,26250.0,0.0002,30/09/2016,04/10/2016,26236.460000000003,13.539999999997235
,2016-10-04 17:30:26,2016-08-10,JPM,Jackson Laban,Dir,G,$0.00,-1.0,167517.0,0,-$0,0.0,-0.0,0.0,10/08/2016,04/10/2016,-0.0,0.0
,2016-10-04 17:30:26,2016-09-30,JPM,Jackson Laban,Dir,A,$66.59,713.0,167517.0,0,"+$47,500",66.59,47500.0,0.0,30/09/2016,04/10/2016,47478.670000000006,21.32999999999447
,2016-10-04 17:30:22,2016-09-30,JPM,Flynn Timothy Patrick,Dir,A,$66.59,507.0,35195.0,0.01,"+$33,750",66.59,33750.0,0.0001,30/09/2016,04/10/2016,33761.130000000005,11.130000000004657
,2016-10-04 17:30:19,2016-09-30,JPM,Crown James S,Dir,A,$66.59,488.0,12785231.0,0,"+$32,500",66.59,32500.0,0.0,30/09/2016,04/10/2016,32495.920000000002,4.079999999998108
,2016-10-04 17:30:15,2016-09-30,JPM,Burke Stephen B,Dir,A,$66.59,338.0,125635.0,0,"+$22,500",66.59,22500.0,0.0,30/09/2016,04/10/2016,22507.420000000002,7.420000000001892
,2016-10-04 17:30:11,2016-09-30,JPM,Bowles Crandall Close,Dir,A,$66.59,563.0,82263.0,0.01,"+$37,500",66.59,37500.0,0.0001,30/09/2016,04/10/2016,37490.170000000006,9.82999999999447
D,2016-08-12 16:04:09,2016-08-11,JPM,Erdoes Mary E.,CEO Asset Management,F,$65.36,-228347.0,316622.0,-0.42,"-$14,923,618",65.36,-14923618.0,-0.0042,11/08/2016,12/08/2016,-14924759.92,1141.9199999999255
,2016-08-11 17:47:24,2016-08-10,JPM,Petno Douglas B,CEO Commercial Banking,G,$0.00,-1.0,195876.0,0,-$0,0.0,-0.0,0.0,10/08/2016,11/08/2016,-0.0,0.0
D,2016-07-25 10:49:05,2016-07-21,JPM,Lake Marianne,CFO,F,$63.91,-74917.0,30664.0,-0.71,"-$4,787,571",63.91,-4787571.0,-0.0070999999999999995,21/07/2016,25/07/2016,-4787945.47,374.46999999973923
,2016-07-18 15:44:57,2016-07-15,JPM,Zames Matthew E,COO,S,$63.91,-3991.0,282287.0,-0.01,"-$255,059",63.91,-255059.0,-0.0001,15/07/2016,18/07/2016,-255064.81,5.809999999997672
,2016-07-18 15:44:53,2016-07-15,JPM,Smith Gordon,EVP,S,$64.05,-23735.0,228973.0,-0.09,"-$1,520,305",64.05,-1520305.0,-0.0009,15/07/2016,18/07/2016,-1520226.75,78.25
